,ABBV.N,ABT.N,ADM.N,ADP.O,AFL.N,ALB.N,AOS.N,APD.N,ATO.N,BDX.N,BEN.N,BFb.N,BRO.N,CAH.N,CAT.N,CB.N,CHD.N,CHRW.O,CINF.O,CL.N,CLX.N,CTAS.O,CVX.N,DOV.N,ECL.N,ED.N,EMR.N,ESS.N,EXPD.O,FRT.N,GD.N,GPC.N,GWW.N,HRL.N,IBM.N,ITW.N,JNJ.N,KMB.N,KO.N,LIN.N,LOW.N,MCD.N,MDT.N,MKC.N,MMM.N,NDSN.O,NEE.N,NUE.N,O.N,PEP.O,PG.N,PNR.N,PPG.N,ROP.O,SHW.N,SJM.N,SPGI.N,SWK.N,SYY.N,TGT.N,TROW.O,WBA.O,WMT.N,WST.N,XOM.N
2023-05-11,5.183522159648675e-12,0.006763369308139291,4.229598673741574e-12,0.0,0.0,0.0302307592578986,4.940053816221931e-11,0.0,5.624519351240569e-12,0.0,0.0,5.182264859513607e-13,0.1150701474804265,3.1918844782540967e-12,1.26752985840805e-12,0.0,0.0,0.0,0.0,0.0,0.06497873754201192,3.3425550602758578e-12,0.0,0.0,3.924021858000644e-12,1.5650085946251032e-12,0.0,0.0,0.0,0.0,0.0,0.07694875456180507,4.0326414237969757e-13,0.0,0.0,0.0,7.03360161504079e-13,2.9892535907314684e-12,5.3413431670634025e-12,3.0477554497121914e-12,0.0,4.270575652593132e-12,0.05290075982482288,0.0,0.0,3.6692752472979357e-13,0.0,0.0,6.548927130922126e-13,0.5323713894365273,3.873898520477058e-12,0.0,0.0,1.319799238449218e-12,0.0,5.152438182484326e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.946436281563418e-12,0.12073608266322897,0.0
2023-05-12,0.0,0.04843488424893718,0.0,8.77588421982039e-12,4.950176026595711e-11,0.03047805145819102,0.0,2.7743440990072962e-11,0.011677043074310056,2.4685790109799057e-11,2.6564608429080505e-11,0.0,0.08077659486123258,0.036970738196686365,0.0,3.357417066578085e-11,0.0,6.013342463146131e-11,5.419558402319119e-11,0.004714187071742855,0.09567691612804037,0.0,5.055478895357651e-11,5.594270844538742e-11,8.20676513904712e-10,0.0,1.6337196065468743e-11,1.3645765291386467e-11,1.1523921593270459e-11,3.909400944907549e-11,5.933622554009016e-11,0.0,4.619658889524353e-12,2.113822130113479e-11,0.0,5.1215188597532656e-11,2.9450172657692544e-12,0.0,0.0,0.0,3.073933371656848e-12,0.0,0.01540251721492713,3.913984897448858e-12,5.75152760386377e-11,0.0,2.1950764210574335e-11,1.8697840248608918e-11,0.0,0.48010756903123614,0.0,7.185445963057709e-11,3.0968169176224823e-12,0.0,2.0780985964383166e-11,0.0,1.2846175930110225e-11,1.984866609740608e-11,2.7957864007775344e-11,0.0,2.2989625914600342e-11,6.028171629244303e-11,0.13782321428514782,0.05793828295916854,2.942891699616313e-11
2023-05-15,0.0,0.0,0.0,9.625469923528011e-12,1.7475843265358363e-10,0.048911086302412136,1.2456370115259695e-11,7.767389450565606e-11,0.05872556670798642,6.828687871246312e-11,7.68254895484221e-11,0.0,0.22736712350653482,0.0,1.1897495338375174e-11,0.0,0.0,1.4927979664293516e-10,0.0,0.04491232100494572,0.06667582722643393,0.0,1.5265822648318842e-10,1.5013445005542942e-10,0.17726491529481286,0.0,2.5444004468792853e-11,1.863834039660684e-12,5.90620334789951e-11,7.441526594540492e-11,1.4444699844748056e-10,0.0,1.2421604339238738e-10,0.0,2.5882238965642664e-12,1.7733176143256384e-10,4.5301540524820325e-12,0.0,0.0,0.0,1.142572408532127e-11,0.0,0.09575812460228578,0.0,1.4893833010701702e-10,0.0,1.808325110630367e-11,3.287193536744495e-11,0.0,0.28038502927029063,0.0,5.593386457042909e-09,0.0,0.0,1.8676489225751305e-11,0.0,2.7084032283077775e-11,7.387350903074946e-11,4.152286013509586e-12,0.0,8.682989151475777e-11,1.7075482403497826e-10,0.0,0.0,1.673248451445015e-10
2023-05-16,0.0,0.022710149038852812,8.9636322672359e-11,0.0,3.601720398574494e-10,0.052084003654517104,0.0,1.8339150645136367e-10,0.010248079348882921,1.6902901495034258e-10,2.6596164038403436e-10,0.0,0.179778522194981,0.09219438583668187,1.2993238084452118e-10,0.0,0.0,4.2458704898402707e-10,6.557159758394701e-11,0.038164755128903764,0.11990252345874933,0.0,4.042083091636218e-10,3.8241812879130854e-10,0.09078653719883514,0.0,1.7365546372767068e-10,5.604421043896822e-11,2.1025636568383142e-10,3.0624193904306497e-10,2.9763514542549054e-10,0.0,2.863153708364633e-10,0.0,0.0,4.0640922389278226e-10,0.0,0.0,0.0,0.0,5.13525016137327e-11,0.0,0.07364551902857243,0.0,4.2573502052906153e-10,0.0,7.767172924332907e-11,2.5715514428859133e-10,0.0,0.3204855137342052,0.0,1.1548282227337071e-08,0.0,0.0,1.441389986889474e-10,0.0,0.0,1.1965930364777573e-10,0.0,0.0,2.6165315681704823e-10,2.925397465198628e-10,0.0,0.0,4.810916991044822e-10
2023-05-17,2.0144508696092563e-11,0.0009501058426793622,0.0,0.0,0.0,0.05241322650584842,9.30837197037824e-12,0.0,0.0670728978645576,0.0,0.0,1.1887536891861603e-11,0.24087995730431938,0.0930105249822554,0.0,2.273018771353326e-11,2.333068753895688e-11,0.0,0.0,8.207904819927376e-11,0.1041694097765516,2.314925594522387e-11,0.0,0.0,0.20208754643534224,6.219551185584357e-12,0.0,0.0,0.0,0.0,0.0,1.2827694668410752e-12,0.0,1.6592351364568414e-11,4.024639085904079e-11,0.0,2.1813899047626412e-12,4.8707796530211935e-11,5.346347490652437e-11,3.883586638705079e-11,3.581868715500419e-11,4.583041696731341e-11,0.07191982844463772,3.992605381359359e-11,0.0,1.9799465449178625e-11,0.0,0.0,8.733151883821286e-12,0.16749650439474056,5.363603984840949e-11,0.0,4.5699887071147834e-11,5.276340722667814e-13,0.0,3.638667781447928e-11,0.0,1.974277693407085e-11,0.0,1.899931060099543e-11,0.0,0.0,4.886139469289366e-11,4.9363707883052565e-11,0.0
2023-05-18,0.0,0.0,1.0683548750240116e-10,0.0,1.1091676807256147e-10,0.05976520237171456,0.0,8.635307011526426e-11,0.0777320439017563,2.1090996475203935e-11,9.625292486853527e-11,0.0,0.32626403511190066,0.036270530124102404,1.1240890141846413e-11,0.0,0.0,1.0178161576039442e-10,9.382774554112152e-12,0.0,0.07149747261874104,0.0,1.4309167969649317e-10,1.1358118866625108e-10,0.2515711129160061,0.0,4.4091769091095184e-11,2.8485564061319127e-11,2.3586446683943235e-11,9.470621348968975e-11,8.85046519132709e-11,4.4933705455563835e-13,7.626724562360353e-11,0.0,0.0,1.2617922303691184e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.09108120886659814,0.0,1.1558955736567519e-10,0.0,7.049734407000643e-11,8.134097358358965e-11,0.0,0.08581839135908585,0.0,2.2642262824533153e-09,0.0,0.0,0.0,0.0,3.2356544936940165e-12,0.0,0.0,2.6151469471537226e-11,6.938687728894015e-11,9.957445662404953e-11,0.0,0.0,1.6452213867618778e-10
2023-05-19,1.70596865155305e-12,2.945021806847505e-12,1.6586661272265172e-12,1.119708976774862e-12,0.0,0.04925349971151193,0.0,0.0,0.05690741393303135,0.0,0.0,1.7200591413664037e-12,0.3035503481361847,0.13842937715382328,0.0,0.0,4.8494669603704035e-12,0.0,2.1382102349081767e-12,0.009027599485872532,0.07738750404899869,3.370639026827537e-13,0.0,0.0,0.22694571628759558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2905170540456137e-12,4.775181573019006e-12,0.0,5.313211231884697e-13,4.018431425453573e-12,4.952705771040226e-12,9.98396700906022e-13,5.419617723188143e-13,4.598210127797157e-12,0.02124546128406312,2.8162192113515694e-12,0.0,1.0274602208918346e-12,0.0,0.0,9.551022710757092e-14,0.11725307997358067,6.2441462246547055e-12,3.297443391044678e-11,2.6210649195686882e-12,5.16023634050884e-13,2.0404480899993045e-13,0.0,0.0,5.076480892766521e-12,2.2493254977599544e-12,0.0,0.0,0.0,4.94210946053485e-12,1.0279579319118718e-11,0.0
2023-05-22,0.0,0.0,1.8043656485137493e-12,0.0,2.0495583292694397e-12,0.20387287130232676,1.2051614953330197e-12,0.0,0.031093617184647523,0.0,2.3496335260107137e-12,0.0,0.470544354053888,0.0,2.42944715526164e-13,6.036722064639811e-13,0.0,1.2239979454103949e-12,9.699895380912424e-13,0.0,0.0,0.0,4.984797632550315e-12,1.92513641214047e-12,0.28443744130604165,5.406034071010627e-14,4.202352705035871e-13,0.0,0.0,0.0,1.1989141599762572e-12,5.664149569987734e-13,1.864512014184681e-12,0.0,0.010051716136727258,2.3387696544169485e-12,0.0,0.0,0.0,0.0,2.8716976590854063e-12,0.0,0.0,0.0,0.0,4.251442980191246e-13,1.5130388837928402e-12,1.7784826854268906e-12,1.4543339390594965e-13,0.0,0.0,1.407271427259915e-11,7.280683427037322e-14,0.0,1.1839059564451385e-12,0.0,0.0,0.0,9.850948417169205e-13,2.6048205233714224e-12,2.648133218689687e-12,3.964658472142616e-12,4.018240594478238e-14,0.0,5.126542235185591e-12
2023-05-23,0.0,6.441516283469466e-13,0.0,2.7876592716376777e-13,0.0,0.28726233461086914,1.9177788250684775e-14,0.0,9.092677804973817e-13,2.3335118509837433e-14,0.0,6.109049238580933e-13,0.2462310326846473,6.659160766155334e-13,0.0,3.254737969961862e-14,1.0040593475683028e-12,5.158473744330194e-13,0.0,9.574585687069416e-13,1.2527772173174355e-12,6.03652461553541e-13,0.0,0.0,0.06904226288608885,1.9504073586470943e-13,0.0,4.0081141901047334e-13,8.369159309923598e-13,0.0,0.0,2.485277256744108e-13,0.0,7.515248357643729e-13,0.2409345140308639,0.0,5.21384903423363e-13,4.662505875525766e-13,2.560403963985195e-13,1.503395855043941e-13,0.0,3.1725819787655747e-13,2.811351822893544e-13,8.068074925019485e-13,0.0,3.732690138747352e-13,0.0,0.0,2.9057950980158824e-16,0.0854687391442989,1.6730226760277107e-13,1.0473621494063795e-11,0.0,3.641588340327421e-13,0.0,0.07106111663509591,3.396972264245831e-13,4.810889095948184e-13,0.0,0.0,0.0,0.0,1.8947211692015598e-13,6.214051405186144e-13,0.0
2023-05-24,2.5665371315366174e-14,1.275280539770621e-13,0.0,2.0031928694790164e-13,0.0,0.31500874374530274,0.0,6.07993582370578e-14,6.232159487523622e-13,4.0764990336862014e-14,0.0,2.298926121544707e-13,0.27185283143129496,0.2306101472809597,0.0,0.0,6.228402190243125e-13,1.6330520461862158e-13,0.0,4.756401680759346e-13,5.991676227992569e-13,3.700776061739225e-13,0.0,0.0,6.574075371109332e-13,1.4459357504968495e-13,0.0,1.4568628686334556e-13,3.0751907403091783e-13,0.0,0.0,3.166816902764634e-14,0.0,5.0148892697528e-13,4.95383077250603e-13,0.0,4.047912295033349e-13,3.024049323985388e-13,1.9554417725811074e-13,1.7494776931801153e-13,0.0,2.7028623684094647e-13,2.297944463181424e-13,0.18252827754269788,0.0,1.1279669691344634e-13,4.96518145733308e-14,0.0,0.0,5.82060642884646e-13,1.1311156075377444e-13,0.0,0.0,7.794300399056499e-14,6.370894534981973e-14,6.299288341651564e-13,5.213352399295806e-14,2.1678418381143828e-13,0.0,0.0,0.0,0.0,1.6841321539784214e-13,2.660108507134716e-13,0.0
2023-05-25,1.3713698849906322e-13,0.0,0.0,2.6769182291219228e-14,0.0,0.33486836879296017,7.207317860149721e-14,1.2339928857965165e-13,2.0803551054422598e-13,0.0,0.0,4.107848187350596e-14,2.323994420635848e-13,0.21134201768219749,3.465828099666495e-15,0.0,2.319072918462724e-13,0.0,0.0,2.9368588417156404e-13,2.448569924003673e-13,0.30065884299081874,0.0,0.0,0.06028137136547314,8.847196367899304e-14,0.0,4.693743744761111e-16,0.09284939918011409,0.0,0.0,4.784916984668196e-14,0.0,6.866042262744529e-14,3.6451064746034216e-13,0.0,1.654883461143427e-13,1.6783671863656997e-13,1.4200152192384432e-13,3.2345335683703814e-13,0.0,2.6733493988087e-13,0.0,3.0035927829070626e-13,0.0,1.8338592272061452e-13,0.0,0.0,0.0,2.606925461978821e-13,9.444284029344242e-14,0.0,0.0,2.4120747716525036e-13,0.0,2.890461742184586e-13,6.435841296834875e-14,0.0,0.0,0.0,0.0,0.0,1.188390869313619e-13,4.435582642797946e-13,0.0
2023-05-26,0.0,0.0,4.600486016227707e-13,0.0,8.169491908296298e-13,0.26051563975922326,0.0,0.0,0.0,2.794677306843146e-13,8.333548109362038e-13,5.3574469292441456e-14,0.0,0.0,0.0,9.327355293233618e-14,0.0,6.402551246007275e-15,6.251886275747894e-13,0.0,0.0,0.42435692805527997,6.664237386561514e-13,4.0593269280009495e-13,0.08872658410869402,0.0,1.8994221908425555e-14,0.0,0.14203826953793347,8.688034240861533e-13,2.1023672283754546e-13,2.6717612160402117e-14,1.7515176153465783e-13,0.0,0.08436257853902124,6.415844316803095e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.296782123136862e-13,0.0,8.775333211178557e-13,0.0,0.0,6.422504448042531e-13,3.1215303047036043e-13,0.0,0.0,0.0,3.039840338607801e-14,0.0,0.0,0.0,0.0,5.813410934782183e-13,0.0,1.3089774285182395e-12,7.603272489083612e-13,1.7565297307166e-12,0.0,0.0,1.2164464527388634e-12
2023-05-30,3.2731953569803994e-13,0.0,6.55612846140464e-13,2.2550089644859169e-13,4.4034046170819533e-13,0.3327291949258722,1.1474449973991788e-13,0.0,0.0,8.207952481758559e-14,4.4854298926538567e-13,4.674061962662532e-14,0.0,0.0,3.194914188793595e-13,1.458760628825025e-13,0.0,2.184048105682507e-13,4.598071115094813e-13,0.0,0.0,0.3459013012916623,6.722117836865522e-13,4.742704752626828e-13,0.0,0.0,3.6173630458210275e-13,1.636700349901382e-15,0.0,5.45344115729681e-13,3.1300072166905136e-13,0.0,1.2152201464311846e-14,0.0,0.32136950379946105,6.828233271263055e-13,0.0,0.0,0.0,0.0,3.5854073098448206e-13,0.0,0.0,0.0,7.88210518369192e-13,0.0,0.0,7.513943134170294e-13,1.8533256014266944e-13,0.0,0.0,0.0,2.880334412809352e-13,0.0,0.0,0.0,4.5232860739901764e-14,5.524053004178138e-13,3.222543793750675e-14,1.1847651390923595e-12,6.224107042486244e-13,1.2619334780080022e-12,0.0,0.0,7.283818557761073e-13
2023-05-31,0.0,1.4749948325276818e-13,0.0,0.0,0.0,0.29267733398734175,0.0,0.0,0.01015007681614967,1.8913163913818694e-13,0.0,1.0043626284010723e-13,1.5342924306576558e-14,6.639308784618708e-13,0.0,0.0,9.295062417979933e-13,0.0,0.0,4.961998602483123e-13,1.1864838720789763e-12,0.43548497739239467,0.0,0.0,7.270267143327097e-13,4.92931985124017e-13,0.0,2.1916670190912092e-13,0.0,0.0,0.0,0.0,0.0,2.97004815146373e-13,0.26168761181222316,0.0,7.699989149340717e-13,4.962128938423881e-13,2.9345954335812307e-13,1.989323194371438e-13,0.0,6.316601921902677e-13,2.2315139363163866e-13,6.91453503193337e-13,0.0,2.2032519809337644e-13,4.26128185365332e-13,0.0,6.359509339453342e-14,7.406453058402616e-13,3.340755362979574e-13,0.0,0.0,7.840406324438801e-13,8.07180092965432e-14,7.662801290152874e-13,1.7488924708087765e-13,0.0,1.6608980716288846e-13,0.0,0.0,0.0,4.798051706874085e-13,6.104764042767589e-13,0.0
2023-06-01,6.751058218936581e-13,1.8435993427214697e-13,0.0,0.0,0.0,0.23496450719819817,0.0,0.0,0.07298839224246148,3.895262708294734e-13,0.0,1.181554655167317e-13,1.1985330335982673e-13,8.772143507356347e-13,0.0,0.0,1.3899067488124185e-12,0.0,0.0,7.184871270986857e-13,2.183532918898168e-12,0.40025882891527953,0.0,0.0,0.0,8.87302410198476e-13,0.0,1.722674075216199e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.2917882715479819,0.0,1.0017383231460273e-12,1.0054898507649941e-12,4.750984900839739e-13,3.5659017592667e-14,0.0,7.528602026173027e-13,7.468784281721161e-13,8.445322798885978e-13,0.0,0.0,7.196651766676304e-13,0.0,3.698685506050926e-14,1.0358819352411137e-12,5.206617788406268e-13,0.0,0.0,9.308972946876672e-13,0.0,1.0260001574694078e-12,1.0792127412876665e-10,0.0,5.972014600857328e-13,0.0,0.0,0.0,6.341367532779169e-13,4.778926037776171e-13,0.0
2023-06-02,7.359919280439644e-13,3.6035548574560103e-13,2.4000622136278925e-12,0.0,1.9728973531143103e-12,0.21688408970814863,1.0741515100879146e-11,1.7889214538828806e-12,0.01583520490757358,0.0,2.873003418579572e-12,0.0,0.0,0.0,1.0064693868730005e-11,2.5598510313605197e-12,0.0,9.697802325569607e-12,8.067486922737823e-12,0.0,0.0,0.3132617289332929,0.0,8.575531294156499e-12,0.0,0.0,5.948823883891206e-12,0.0,3.880375058896737e-12,5.008096825619062e-12,0.0,1.1733087241085091e-11,0.0,0.0,0.3601452266986612,2.844949860500912e-12,0.0,0.0,0.0,0.0,2.7365843673181636e-12,0.0,0.0,0.0,1.6346890891471386e-11,0.0,0.0,1.1454240707787791e-11,0.0,0.0,0.0,3.7808842977105995e-12,4.837660991695097e-12,0.0,0.0,0.0,0.09387374973432171,1.6226782100810132e-11,0.0,1.4090043259502752e-11,0.0,2.440026305565297e-12,0.0,0.0,6.28494904759726e-13
2023-06-05,0.0,3.122130547744248e-13,1.0249469180326555e-13,0.0,6.358848639367284e-13,0.13156154826619895,6.480365620108569e-12,2.3103855838926917e-12,0.0,0.0,2.2123915898800783e-12,1.6060893066513057e-12,0.0,0.0,6.725617600269542e-12,7.463185920170409e-13,0.0,6.249668307659793e-12,4.761882496440596e-12,0.0,0.0,0.4357221216542739,0.0,4.787494421381494e-12,0.0,0.0,3.328158826608935e-12,0.0,2.1145460887382876e-12,3.2437933687631767e-12,0.0,6.275763315852411e-12,1.684853321843458e-14,0.0,0.4327163299168266,1.852357883497437e-12,0.0,0.0,0.0,0.0,1.5789832728073935e-12,0.0,0.0,0.0,1.1232081233655655e-11,0.0,0.0,5.085735323215156e-12,0.0,0.0,0.0,3.559064009863818e-12,3.644788975892023e-12,0.0,0.0,0.0,1.3893886674313683e-10,9.882753196252851e-12,0.0,6.3476469430967995e-12,7.068737915670287e-13,0.0,0.0,0.0,0.0
2023-06-06,0.0,1.7659035724183766e-12,3.3977884296283256e-14,0.0,1.1924523342153962e-12,0.15469349934707816,1.6822726062431902e-11,5.4340029373012215e-12,0.0,0.0,3.699974944632198e-12,4.478996753072045e-12,0.0,0.0,1.5458893390182567e-11,2.7889720207125475e-12,0.0,1.7718646522050016e-11,1.2602824026154419e-11,0.0,0.0,0.4358814410045245,0.0,1.2294773517001612e-11,0.0,0.0,8.221099925487462e-12,0.0,4.822180989772614e-12,5.940437512022338e-12,0.0,1.744300208311193e-11,0.0,0.0,0.4076750665798863,3.692344077322147e-12,0.0,0.0,0.0,0.0,4.143751271708115e-12,0.0,0.0,0.0,2.9174215954028467e-11,0.0,0.0,1.145683066918126e-11,0.0,0.0,0.0,7.984177041915543e-12,8.361965807868623e-12,0.0,0.0,0.0,0.0017499930068207929,2.405696127913631e-11,0.0,1.7755658987482596e-11,2.280816888298727e-13,0.0,0.0,0.0,0.0
2023-06-07,0.0,1.3524613561394222e-12,1.0310892222659336e-12,0.0,4.063153866660642e-13,0.15883721794183087,7.235171276075289e-12,2.8511010297480983e-12,0.0,0.0,1.2900891408002565e-12,8.93449150422024e-13,0.0,0.0,6.035702119122784e-12,1.4977135692702287e-12,0.0,9.42154534983786e-12,5.548269165787518e-12,0.0,0.0,0.3096125418330625,0.0,5.432342708153065e-12,0.0,0.0,3.927432417727646e-12,0.0,2.5866331765771677e-12,1.8946404188711332e-12,0.0,8.590428365541786e-12,0.0,0.0,0.4790952750642989,8.24782807370355e-13,0.0,0.0,1.5262283039989343e-13,0.0,1.9848382323925847e-12,0.0,0.0,0.05245496512379739,1.3428433582291476e-11,0.0,0.0,4.6794465406994945e-12,0.0,0.0,5.176088550568746e-13,2.7702828701857553e-12,3.6625416415976524e-12,0.0,0.0,0.0,4.151215951271736e-12,1.0106161076119409e-11,0.0,1.0019332390399626e-11,0.0,0.0,0.0,0.0,0.0
2023-06-08,0.0,1.8708377278772638e-12,1.1371658279229454e-12,6.947272352971003e-13,1.0526630313507446e-12,0.07155938054867222,7.113092719793539e-12,6.943819086648536e-13,0.0,0.0,2.237008651339323e-12,8.903537770506421e-13,0.0,0.017721447718468373,7.700752362547716e-12,1.633430939165896e-12,0.0,9.123442840658725e-12,5.899974729378875e-12,0.0,0.0,0.26756752337461437,0.0,6.375041688327206e-12,0.0,0.0,5.382384190382681e-12,0.0,3.861354292125815e-12,2.4757613247940558e-12,0.0,9.053467195248192e-12,0.0,0.0,0.6276719988714053,1.6823862918346396e-12,0.0,0.0,0.0,0.0,4.5292304433876995e-12,0.0,0.0,0.015479649681054426,1.4124562831707543e-11,0.0,0.0,5.9834118783364186e-12,0.0,0.0,0.0,4.3273863584055635e-12,4.7511828456669735e-12,0.0,0.0,0.0,0.0,8.899908134226422e-12,0.0,9.457783921860426e-12,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.0,1.3158350324811448e-12,1.7237022552459678e-12,6.013175992934776e-13,1.5061960769430096e-13,0.061376283999439424,5.775582021439341e-12,1.0183469951938707e-12,0.0,0.0,1.0370778557770836e-12,1.446841380062737e-12,0.0,0.07123016589068284,6.20983074316317e-12,1.110031984300957e-12,0.0,8.811893894120883e-12,4.2600738221653835e-12,0.0,0.0,0.07725389621697905,0.0,5.5719549474238986e-12,0.0,0.0,4.808188060976916e-12,0.0,3.323573353244763e-12,2.6410793528823956e-12,0.0,7.0739189390973266e-12,0.0,0.0,0.6749386942437093,1.242263714163969e-12,0.0,0.0,0.0,0.0,3.4168190299588967e-12,0.0,0.0,0.04367365256571455,1.254803409650566e-11,8.605569557790242e-14,0.0,5.330763492801738e-12,0.0,0.0,0.0,3.597527472659994e-12,4.2801776719725645e-12,0.0,0.0,0.0,0.07152730704857874,7.941370768556623e-12,0.0,1.0450984500834121e-11,0.0,1.0825821801082925e-12,0.0,0.0,0.0
2023-06-12,0.0,0.0,0.0,1.7891436562214814e-10,0.0,4.5346464427166883e-10,0.0,0.0,5.140184416983936e-10,2.6630254530935683e-10,1.732967743927812e-10,0.0,1.1284272543704319e-10,0.10372935072209823,0.0,0.0,2.4791687133006685e-10,0.0,0.0,0.0,7.180597317236299e-13,0.1640785641885488,3.362738118770692e-10,0.0,2.3826923618979235e-10,2.461207124228741e-10,0.0,2.1665492016674924e-10,0.0,8.421708952555795e-12,1.881705360455626e-10,0.0,3.69393871425124e-10,2.852895221605829e-10,0.7321922180043916,7.225861293472817e-11,4.870317219851391e-10,0.0,0.0,1.7667650864662014e-10,0.0,1.7608257195079685e-10,4.0082219028064863e-10,6.141475422150389e-10,0.0,2.2123232777934132e-11,2.825314898902323e-10,0.0,5.864813433305644e-11,4.3209916086209567e-11,0.0,0.0,0.0,4.0428083647562577e-11,8.864348130355518e-09,1.4755254375904848e-10,0.0,0.0,3.1591893292255377e-10,0.0,0.0,3.649638406687105e-11,4.812112210341698e-10,3.2080350372615123e-10,5.115645542176941e-10
2023-06-13,0.0,0.0,0.0,8.033463214322943e-11,5.771995689368152e-12,2.3475609330763396e-10,0.0,1.6466519702723285e-11,1.7775286319165763e-10,1.0289282930119858e-10,1.0197546028009476e-10,0.0,3.594742595453279e-11,0.1286628418974755,0.0,0.0,1.0825827638080336e-10,0.0,0.0,0.0,3.2630755195138806e-12,0.13425282706389433,1.148654811361042e-10,0.0,9.778037712012002e-11,7.977570254535756e-11,0.0,9.994932835578918e-11,0.0,0.0,6.765575100797246e-11,0.0,1.5583239604560467e-10,1.1361503405037399e-10,0.7370843462378791,3.853866304980404e-11,1.8995949692170513e-10,0.0,0.0,9.828418941957548e-11,2.845243924166527e-12,7.282854426881533e-11,1.3949383370902172e-10,2.0900677883721206e-10,0.0,4.3109017817935746e-11,8.971057601743822e-11,0.0,3.344898085212541e-11,1.0837830914050383e-11,0.0,0.0,0.0,3.2763994706178736e-11,1.1496775264822717e-08,4.4720611325586973e-11,0.0,0.0,1.0157901998395399e-10,0.0,1.1281317531960152e-11,2.611458873434325e-11,1.934484271460771e-10,1.249701081088546e-10,1.6268401016979658e-10
2023-06-14,0.0,0.0,0.0,1.1713397331088062e-11,4.300345312638989e-12,7.302728683483418e-11,0.0,3.4618247345190756e-11,6.824280909156388e-11,6.633156012507606e-11,6.109175529931334e-11,0.0,1.7894131656062595e-11,0.01723637735566873,0.0,0.0,6.421558848625355e-11,0.0,0.0,0.0,0.0,0.09744040898984883,2.8919044773573127e-11,0.0,4.072170670816904e-11,3.100824651122166e-11,0.0,5.981177297807181e-11,0.0,0.0,2.277081280241012e-11,0.0,6.365096974527159e-11,8.249646735153012e-11,0.6910416476000782,2.598123039342834e-11,9.792487730113172e-11,0.0,0.0,5.33606618651227e-11,0.0,3.6641157825546586e-11,9.413596917191873e-11,9.974652092209872e-11,0.0,3.5558450364577213e-11,5.249906264633333e-12,0.0,1.8885678092744164e-11,1.2888649843820723e-11,0.0,0.0,0.0,2.4427829905284916e-11,3.761502609667945e-09,3.344166328571612e-11,0.1059967111887605,0.0,3.844274308607153e-11,0.0,1.0169056170070696e-11,0.0,0.08828485726672777,4.905777764049523e-11,4.19363985334104e-11
